quarter,event_type,DT,year,Incidents,Fatalities
20231,Explosions/Remote violence,Pa-O Self-Administered Zone,2023,8,2
20231,Explosions/Remote violence,Pa Laung Self-Administered Zone,2023,0,0
20231,Explosions/Remote violence,Pakokku,2023,73,98
20231,Explosions/Remote violence,Pathein,2023,1,0
20231,Explosions/Remote violence,Puta-O,2023,1,0
20231,Explosions/Remote violence,Pyapon,2023,0,0
20231,Explosions/Remote violence,Pyay,2023,4,7
20231,Explosions/Remote violence,Pyinoolwin,2023,30,83
20231,Explosions/Remote violence,Sagaing,2023,32,84
20231,Explosions/Remote violence,Shwebo,2023,44,56
20231,Explosions/Remote violence,Sittwe,2023,2,2
20231,Explosions/Remote violence,Tachileik,2023,1,0
20231,Explosions/Remote violence,Tamu,2023,2,2
20231,Explosions/Remote violence,Taunggyi,2023,8,2
20231,Explosions/Remote violence,Taungoo,2023,28,20
20231,Explosions/Remote violence,Thandwe,2023,0,0
20231,Explosions/Remote violence,Thaton,2023,33,30
20231,Explosions/Remote violence,Thayarwady,2023,10,11
20231,Explosions/Remote violence,Thayet,2023,13,0
20231,Explosions/Remote violence,Yamethin,2023,0,0
20231,Explosions/Remote violence,Yangon (East),2023,6,0
20231,Explosions/Remote violence,Yangon (North),2023,14,0
20231,Explosions/Remote violence,Yangon (South),2023,0,0
20231,Explosions/Remote violence,Yangon (West),2023,4,0
20231,Explosions/Remote violence,Yinmarbin,2023,22,18
20231,Protests,Bago,2023,0,0
20231,Protests,Bawlake,2023,0,0
20231,Protests,Bhamo,2023,3,0
20231,Protests,Danu Self-Administered Zone,2023,0,0
20231,Protests,Dawei,2023,17,0
20231,Protests,Det Khi Na,2023,0,0
20231,Protests,Falam,2023,0,0
20231,Protests,Gangaw,2023,0,0
20231,Protests,Hakha,2023,0,0
20231,Protests,Hinthada,2023,6,0
20231,Protests,Hkamti,2023,0,0
20231,Protests,Hopang,2023,0,0
20231,Protests,Hpa-An,2023,1,0
20231,Protests,Hpapun,2023,0,0
20231,Protests,Kale,2023,6,0
20231,Protests,Kanbalu,2023,1,0
20231,Protests,Katha,2023,0,0
20231,Protests,Kawkareik,2023,1,0
20231,Protests,Kawlin,2023,0,0
20231,Protests,Kawthoung,2023,0,0
20231,Protests,Kengtung,2023,0,0
20231,Protests,Kokang Self-Administered Zone,2023,0,0
20231,Protests,Kyaukme,2023,0,0
20231,Protests,Kyaukpyu,2023,0,0
20231,Protests,Kyaukse,2023,0,0
20231,Protests,Labutta,2023,0,0
20231,Protests,Langkho,2023,0,0
20231,Protests,Lashio,2023,0,0
20231,Protests,Loikaw,2023,0,0
20231,Protests,Loilen,2023,0,0
20231,Protests,Magway,2023,0,0
20231,Protests,Mandalay,2023,51,0
20231,Protests,Matman,2023,0,0
20231,Protests,Matupi,2023,0,0
20231,Protests,Maubin,2023,0,0
20231,Protests,Maungdaw,2023,0,0
20231,Protests,Mawlaik,2023,0,0
20231,Protests,Mawlamyine,2023,0,0
20231,Protests,Meiktila,2023,0,0
20231,Protests,Minbu,2023,0,0
20231,Protests,Mindat,2023,0,0
20231,Protests,Mohnyin,2023,3,0
20231,Protests,Monghsat,2023,0,0
20231,Protests,Mongmit,2023,0,0
20231,Protests,Monywa,2023,14,0
20231,Protests,Mrauk-U,2023,0,0
20231,Protests,Muse,2023,0,0
20231,Protests,Myaungmya,2023,0,0
20231,Protests,Myawaddy,2023,0,0
20231,Protests,Myeik,2023,3,0
20231,Protests,Myingyan,2023,0,0
20231,Protests,Myitkyina,2023,0,0
20231,Protests,Naga Self-Administered Zone,2023,0,0
20231,Protests,Nyaung-U,2023,0,0
20231,Protests,Oke Ta Ra,2023,0,0
20231,Protests,Pa-O Self-Administered Zone,2023,0,0
20231,Protests,Pa Laung Self-Administered Zone,2023,0,0
20231,Protests,Pakokku,2023,14,0
20231,Protests,Pathein,2023,0,0
20231,Protests,Puta-O,2023,1,0
20231,Protests,Pyapon,2023,0,0
20231,Protests,Pyay,2023,0,0
20231,Protests,Pyinoolwin,2023,2,0
20231,Protests,Sagaing,2023,5,0
20231,Protests,Shwebo,2023,9,0
20231,Protests,Sittwe,2023,0,0
20231,Protests,Tachileik,2023,0,0
20231,Protests,Tamu,2023,0,0
20231,Protests,Taunggyi,2023,2,0
20231,Protests,Taungoo,2023,0,0
20231,Protests,Thandwe,2023,1,0
20231,Protests,Thaton,2023,0,0
20231,Protests,Thayarwady,2023,0,0
20231,Protests,Thayet,2023,0,0
20231,Protests,Yamethin,2023,0,0
20231,Protests,Yangon (East),2023,0,0
20231,Protests,Yangon (North),2023,1,0
20231,Protests,Yangon (South),2023,0,0
20231,Protests,Yangon (West),2023,6,0
20231,Protests,Yinmarbin,2023,116,0
20231,Riots,Bago,2023,0,0
20231,Riots,Bawlake,2023,0,0
20231,Riots,Bhamo,2023,0,0
20231,Riots,Danu Self-Administered Zone,2023,0,0
20231,Riots,Dawei,2023,0,0
20231,Riots,Det Khi Na,2023,0,0
20231,Riots,Falam,2023,0,0
20231,Riots,Gangaw,2023,0,0
20231,Riots,Hakha,2023,0,0
20231,Riots,Hinthada,2023,0,0
20231,Riots,Hkamti,2023,0,0
20231,Riots,Hopang,2023,0,0
20231,Riots,Hpa-An,2023,0,0
20231,Riots,Hpapun,2023,0,0
20231,Riots,Kale,2023,0,0
20231,Riots,Kanbalu,2023,0,0
20231,Riots,Katha,2023,0,0
20231,Riots,Kawkareik,2023,0,0
20231,Riots,Kawlin,2023,0,0
20231,Riots,Kawthoung,2023,0,0
20231,Riots,Kengtung,2023,0,0
20231,Riots,Kokang Self-Administered Zone,2023,0,0
20231,Riots,Kyaukme,2023,0,0
20231,Riots,Kyaukpyu,2023,0,0
20231,Riots,Kyaukse,2023,0,0
20231,Riots,Labutta,2023,0,0
20231,Riots,Langkho,2023,0,0
20231,Riots,Lashio,2023,0,0
20231,Riots,Loikaw,2023,0,0
20231,Riots,Loilen,2023,0,0
20231,Riots,Magway,2023,0,0
20231,Riots,Mandalay,2023,0,0
20231,Riots,Matman,2023,0,0
20231,Riots,Matupi,2023,0,0
20231,Riots,Maubin,2023,0,0
20231,Riots,Maungdaw,2023,0,0
20231,Riots,Mawlaik,2023,0,0
20231,Riots,Mawlamyine,2023,0,0
20231,Riots,Meiktila,2023,0,0
20231,Riots,Minbu,2023,0,0
20231,Riots,Mindat,2023,0,0
20231,Riots,Mohnyin,2023,0,0
20231,Riots,Monghsat,2023,0,0
20231,Riots,Mongmit,2023,0,0
20231,Riots,Monywa,2023,0,0
20231,Riots,Mrauk-U,2023,0,0
20231,Riots,Muse,2023,0,0
20231,Riots,Myaungmya,2023,0,0
20231,Riots,Myawaddy,2023,0,0
20231,Riots,Myeik,2023,0,0
20231,Riots,Myingyan,2023,0,0
20231,Riots,Myitkyina,2023,0,0
20231,Riots,Naga Self-Administered Zone,2023,0,0
20231,Riots,Nyaung-U,2023,0,0
20231,Riots,Oke Ta Ra,2023,0,0
20231,Riots,Pa-O Self-Administered Zone,2023,0,0
20231,Riots,Pa Laung Self-Administered Zone,2023,0,0
20231,Riots,Pakokku,2023,0,0
